Area Code,Area Name,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
E10000006,Cumbria,0.0025469321771768466,0.0023417233401107763,0.0022627929042987045,0.0027248503138192852,0.002483046887065492,0.002257449483052088,0.003067970905442689,0.002936530844598387,0.0016519603529515292,0.002080911439210374
E10000007,Derbyshire,0.0017477889885401097,0.0012976169858580427,0.0012232195395801653,0.0008406139557293736,0.0009449840502016391,0.001044825824230299,0.0010076190139475685,0.0017873695898470373,0.001119978472493877,0.0006900541760666417
E10000008,Devon,0.0037206988280199917,0.002642404348946092,0.0027311229269193723,0.00305609243862315,0.002714893462764401,0.0037248132136496878,0.003395704364108942,0.0027449244674242978,0.004281040660539024,0.003059024368582833
E10000011,East Sussex,0.004167227797704516,0.003856234748290302,0.0028939772370369264,0.002275658044451187,0.002254958983231839,0.00200161220765089,0.002160218303368528,0.002652409888386015,0.0025070482692035054,0.002830803146450223
E10000012,Essex,0.003235717625460136,0.002766714709285302,0.002380085722589511,0.0020777488310046452,0.0018369596277095154,0.0026517411911572046,0.0025058286568989977,0.0030336373060921773,0.0028418152430618277,0.0025024052601252938
E10000013,Gloucestershire,0.0030169366309592857,0.0037312193631520918,0.0033830671712112535,0.003836603518820935,0.0037585401124161375,0.004137417468311362,0.0038319543922603117,0.0036129288873315464,0.005239612601440972,0.0032607507999687815
E11000001,Greater Manchester (Met County),0.005964133275439732,0.005351715069758867,0.005986205635966173,0.006113643964026529,0.005158646442632707,0.005480350569827003,0.006206590755534785,0.006532106412322684,0.004286793389677137,0.005890209059062187
E10000014,Hampshire,0.0038801377789274482,0.003071968177714486,0.002999597069050426,0.0022747025659682267,0.002518065665728809,0.0022840767326714542,0.002584757880483947,0.0030894067932073738,0.003019799760151952,0.003361632472073976
E10000015,Hertfordshire,0.00485701324493849,0.005578721516420479,0.004258217913446921,0.0031415835279133943,0.0030369027882182933,0.0036799145858587234,0.004146717767462026,0.004997614755586327,0.004782605406050681,0.004385818184251199
E10000016,Kent,0.004501979589025589,0.0041036353723370115,0.003514132209596856,0.003047768470305128,0.0029564703565097498,0.0027362347592048497,0.003126776943284473,0.0036165477619542748,0.003674864294950223,0.004805365698020901
E10000017,Lancashire,0.002896143426104384,0.0027293533100215253,0.003204665898519762,0.003359532557362771,0.002806014088949637,0.0032381978521320576,0.003667663736474034,0.002931276563919101,0.0017888193054757383,0.002771629467123471
E10000018,Leicestershire,0.0026213990316026775,0.002948876988396512,0.002442061559923561,0.0020909519081061135,0.0023269627715656136,0.002257276631014628,0.0019139047133344537,0.0033339634638849267,0.002425813029717272,0.0016660005469193715
E10000019,Lincolnshire,0.003006569963960334,0.0027920532158668713,0.002623795241834973,0.0018295198979075976,0.0019692140774394793,0.0020327304510808783,0.0022817707286356902,0.004563177315623954,0.003060859878301262,0.0017929542379096293
E11000002,Merseyside (Met County),0.0038275744693178444,0.0029846138754973154,0.00368982158178228,0.004179978012956855,0.0035461600152977206,0.004021528464272174,0.005366223774989854,0.0058711302716320055,0.0038198208278842722,0.005139947122410504
E10000020,Norfolk,0.002453963459332159,0.0033774760159889553,0.003072517855993823,0.00242082180289678,0.0021848029043298207,0.0034920844963335354,0.003634279099277597,0.004624424575070822,0.004190534943156782,0.0034199853616749395
E10000023,North Yorkshire,0.0030039620363070227,0.0037199175487317485,0.0026673325351730705,0.0030790600763977312,0.0024339251209124497,0.0023214303292001482,0.002597963157645189,0.0023645047639970383,0.003185805771016772,0.002154332028165837
E10000024,Nottinghamshire,0.002496199777324745,0.0022488916899845225,0.002057951616163772,0.0015718249136743778,0.0016459588423464154,0.0017511149340158697,0.001796170696129246,0.0031501859982554312,0.0020755254617108414,0.0014303250509673294
E10000025,Oxfordshire,0.008323266507939174,0.009418053390181043,0.008359964939653432,0.007157401583860814,0.008401252987722502,0.0078071111477942,0.00908645984139358,0.01052036001652306,0.011765777462275922,0.013183044426587074
E10000027,Somerset,0.0025979107605426078,0.0025616735519817936,0.002626446495904304,0.0025211959358395286,0.002582045360553081,0.0028579407593853252,0.002899882023433208,0.0026421212765843343,0.003985948686024279,0.002745406144531091
E11000003,South Yorkshire (Met County),0.00278835098842466,0.0035470747170547965,0.0032712069016282426,0.0039104362237279006,0.0029873707429603396,0.0035592274650230655,0.0035638292146442808,0.003494858573344985,0.004272473066386567,0.00324651921410773
E10000028,Staffordshire,0.0017491695564454425,0.001656027482310082,0.0017914725904693658,0.0016735087862118692,0.0017363245593076044,0.00168161305587295,0.0013745586082163465,0.001902381004068696,0.0016451407521942789,0.0011051074988790406
E10000029,Suffolk,0.004138971940728607,0.003501627997740181,0.003154201162202858,0.0024161648702557175,0.0024714671260100515,0.003276200619030186,0.003266937744557966,0.005045112028643897,0.0042700466277007946,0.0038436983576925197
E10000030,Surrey,0.007227618910889607,0.007036430353324954,0.005491553855004956,0.004853555766496721,0.0052278182367180666,0.004636921273950934,0.005158940067711616,0.005482657021313787,0.005851688128429507,0.007449140323535049
E11000007,Tyne and Wear (Met County),0.0040474903114729,0.0049653150176404105,0.003623178635919533,0.0055077631357555315,0.004849529816933373,0.003305170287735359,0.004756812077150127,0.0025563834346353435,0.0038870963644216357,0.0030393572784103593
E10000031,Warwickshire,0.0047113368486919865,0.004101619492267289,0.0036140829128125246,0.004054665580595529,0.0040006916999607315,0.0037603467676581557,0.0033140735649937474,0.004434248086723525,0.004375939771565216,0.003186099015735218
E11000005,West Midlands (Met County),0.005940724880855178,0.004699685396252634,0.005324340442879005,0.0052710529382645295,0.005001605227042607,0.004359093428404512,0.003663406968480687,0.0054075868742152295,0.006447466905598322,0.005467822840499101
E10000032,West Sussex,0.0036666217507562563,0.0039928427864110985,0.003355044110141687,0.002888579575009151,0.0030243582481142483,0.002874051822673128,0.003429330336140073,0.003961101563482416,0.003938748582143105,0.00459986054043463
E11000006,West Yorkshire (Met County),0.003467316401264091,0.0044697614877423015,0.004294770741174526,0.005526676826909345,0.004214161408659951,0.004594285465299942,0.004623250189095527,0.0038996402918006702,0.004930397788780901,0.0036508068487806126
E10000034,Worcestershire,0.0033412348625116274,0.0023607898106625495,0.0023104609919788756,0.002541697555352235,0.0026336240393748382,0.002233110707791551,0.0020803236058942504,0.00299464409676771,0.002621746734565767,0.0020683197619007806
,,,,,,,,,,,
,,,,,,,,,,,
S12000033,Aberdeen City,0.005187449429110851,0.010279667422524565,0.010278768661646188,0.009771972741569107,0.0060820490557846755,0.007322485207100592,0.007390734265734266,0.007910001757778168,0.006865789128438361,0.01082685759189732
S12000034,Aberdeenshire,0.0028188448649714174,0.0033377680388167164,0.0033440664157970285,0.003600353126319426,0.0031455183997556877,0.0025248865326671496,0.002089381207028266,0.002447699544880866,0.00214386891772903,0.0028376409233836952
E07000223,Adur,0.002771709003163009,0.0019848313700177506,0.0019167798099193356,0.0015332089906110707,0.001495450681610679,0.0018075792584209616,0.0016791952417570346,0.0019571310025207848,0.0017729117743114414,0.002648511380809198
E07000026,Allerdale,0.002125585832192775,0.0014230957005889747,0.001246507182997642,0.0016989184933493557,0.001302244822026541,0.0011534619306069064,0.0018618908993653111,0.00153803562090498,0.000910383486257301,0.0011141662663164027
E07000032,Amber Valley,0.0014038409742003412,0.0010586491636671606,0.0010923037089779273,0.0008625554212011285,0.0009260153960124972,0.0008733834393679588,0.0008737231727271284,0.0013972434045374888,0.0009520316511506317,0.0004657336469273223
S12000041,Angus,0.0023924268502581755,0.003080364825331268,0.0031473041534095794,0.002681171834846668,0.0025748502994011975,0.0023429454170957775,0.0021843825249398003,0.002326783867631851,0.0021514629948364886,0.002849248834398204
N09000001,Antrim and Newtownabbey,0.008149959250203748,0.005906997132734969,0.006722279555096892,0.005744252175528343,0.003908391294752504,0.005147767882466391,0.00467899814392683,0.004210762709485445,0.0037838666518006468,0.004382425777011046
N09000011,Ards and North Down,0.0043327832397749505,0.003850618826798277,0.004383405227099721,0.003792795587946635,0.0033312971907529737,0.0028510022369402166,0.002523454384189684,0.0020762880445593795,0.0021518008965837067,0.0034741077158513107
S12000035,Argyll and Bute,0.003429663780501518,0.005465424001840985,0.005065303804656445,0.0053964632059326865,0.004419380826332144,0.003592333295076323,0.003824444188457551,0.005100857871551124,0.004425294049144055,0.006672129228608217
N09000002,"Armagh City, Banbridge and Craigavon",0.004937642912061029,0.004669018468561942,0.004662416505935993,0.003937562891629519,0.003912472268608305,0.0043137068391515265,0.003478088514285175,0.0034564902611051427,0.0038713258250271734,0.005224828754511306
E07000224,Arun,0.003063860464184873,0.003622423394652802,0.002679510891231464,0.002845078983272229,0.003157935275163994,0.0025685530272686235,0.003706108145244143,0.003854167318413034,0.002898767090906829,0.003283205997902224
E07000170,Ashfield,0.0016147654825053128,0.0011655011655011655,0.0011765093051190497,0.0008082292432035268,0.0008739490358238184,0.0010681615574277385,0.001077962017691259,0.0021549181681622637,0.0011960787379414939,0.001012958071327832
E07000105,Ashford,0.004518390270681137,0.0035545418220564733,0.0031803688241675157,0.002557669354249385,0.002313639185147565,0.0019146586584677964,0.0025249554996196882,0.003070830207068324,0.0031530700135351296,0.002984322764810942
E07000200,Babergh,0.002582450711596,0.002349922804468259,0.0018826659451659452,0.001688792457472627,0.0012791991101223582,0.001628808864265928,0.0012776174637090557,0.0018380542882462992,0.0019014298752662003,0.00148811128484391
E09000002,Barking and Dagenham,0.0031332039416347196,0.004274557727508746,0.003869953128854535,0.0037352126856279888,0.0030329737421283007,0.0038379879144210356,0.004551257409437571,0.004561363786450816,0.006030830507360056,0.006379987576305306
E09000003,Barnet,0.009310898421985915,0.00833752546202756,0.007583471128234786,0.008885737601840827,0.007838364424544192,0.008966302296932745,0.009040672712691752,0.007303514051104198,0.009578926362003592,0.009363244253860209
E08000016,Barnsley,0.0013758005736096434,0.001214910892275049,0.0014079071799025491,0.001559013493240773,0.001159033582789602,0.0014926792558931886,0.0018410378851077295,0.0018230090661054898,0.0024021128871533543,0.0017333747193343841
E07000027,Barrow-in-Furness,0.0018680491195551437,0.0013874487009098743,0.0011628591615638248,0.0013870648821732651,0.0009161297949051362,0.001066161227270035,0.0012071714928687462,0.0010724339782832118,0.0007457232770063685,0.001243892935287594
E07000066,Basildon,0.002691874653514011,0.0016313768140570303,0.0015854519378368384,0.0011235581925656977,0.001154156888393029,0.001730442732140525,0.00181050417662715,0.0018992585897063413,0.0020940282800655987,0.0021966538350803484
E07000084,Basingstoke and Deane,0.004503114802729161,0.003925221599264167,0.0043475733798314445,0.0028204921153114075,0.0034128714007112537,0.003076027530161049,0.0038611359838482467,0.004768706360361693,0.0047173551098073415,0.00408978397839784
E07000171,Bassetlaw,0.0014866861941718362,0.001660264052633903,0.0017589530711320622,0.0012690799607898054,0.0012991655694966388,0.0011891122452522306,0.0017024349979364425,0.003380720478607314,0.002094347814982249,0.0015049036185322963
E06000022,Bath and North East Somerset,0.008693274390730213,0.007415517280299781,0.0060793491585868715,0.008215580359852351,0.007265840780955792,0.009451927294512854,0.008241554394259002,0.006793124629111012,0.010704566384867706,0.008209536711194405
E06000055,Bedford,0.006424227065382666,0.00569746939492624,0.004623869566024772,0.00453661302812822,0.004525893157666971,0.006995865271837644,0.006632845237534724,0.007866078555904512,0.0069939754864621565,0.005959229936972986
N09000003,Belfast,0.01625660761616676,0.013791988310047252,0.016733654996672963,0.012855149481934508,0.011413160542567725,0.014232328854257773,0.014146728587384633,0.011948741798951085,0.014670695286165884,0.01685836057916861
E09000004,Bexley,0.0012028834835505684,0.0018309233999692712,0.0015370583068711574,0.0017290513965735619,0.0017740225342118183,0.002133866459944103,0.0022590239066486812,0.0017754733921652686,0.0017399219451682932,0.0019293945872659957
E08000025,Birmingham,0.00800440852177685,0.006666986116819235,0.007834717402649722,0.00753594348178564,0.007106339008940204,0.00609798799195445,0.005186773990148823,0.007844930758892352,0.010615545762189354,0.009315885228293987
E07000129,Blaby,0.0011048315131942379,0.0014269406392694063,0.0015351453656484938,0.0012417045786552027,0.001472143316262,0.0015784834259240277,0.0014245733857360802,0.0025592256599715198,0.0017335460867167031,0.0009612555174104954
E06000008,Blackburn with Darwen,0.003961884638046283,0.003402004680292721,0.003607127630056239,0.0034053291365930428,0.00277973163077589,0.002593256186768331,0.0025609657731293523,0.00279974755273865,0.0017435335613510048,0.0022462174231820302
E06000009,Blackpool,0.00542652027027027,0.0029780972563486978,0.0026341249832277564,0.0030589504464222346,0.00244003367531856,0.002600315752627105,0.003410309573175091,0.003517461684792362,0.002072486840784246,0.0029845137699539676
W06000019,Blaenau Gwent / Blaenau Gwent,0.0007305334326476823,0.0014325416153339254,0.0006736999025285247,0.0008614130044649908,0.0009633772844263592,0.0007037196610656326,0.0010199830481690585,0.0011332176208167773,0.0006870687927628754,0.000728363324764353
E07000033,Bolsover,0.0008549369319601731,0.0009806485355648535,0.0007945398181676088,0.0005567712447074361,0.0008342210300704596,0.0013039309683604986,0.001251611924448153,0.0021752797686407643,0.0012288672078647502,0.0006518664288789127
E08000001,Bolton,0.0031879291443078876,0.003282165942870247,0.003924772809173978,0.0040137042893570955,0.0036511631207686956,0.003608007448789572,0.0038481389543314386,0.003360525910040228,0.0019405320813771518,0.0026539646415586577
E07000136,Boston,0.004611932213882225,0.004903245701950505,0.003979887894760827,0.003114936647906823,0.0029607033913511575,0.003071969752913202,0.004073706342716973,0.008592105642533807,0.005500691149017428,0.003698632070810452
E06000058,"Bournemouth, Christchurch and Poole",0.005842805600870755,0.006674712895911053,0.005553276666891671,0.007729981099912967,0.007411311139479494,0.008685080797646754,0.008110949908754973,0.006627352293170012,0.00942501346972537,0.00596741975218457
E06000036,Bracknell Forest,0.006570151984238671,0.004466108837508363,0.0043417451069562305,0.003356017525869302,0.003405897403632398,0.003574709763634845,0.003754870116384359,0.004339393142443867,0.004373760699801712,0.0050658398099303345
E08000032,Bradford,0.0034390143658660144,0.00486664403702616,0.004082245748532141,0.005220190042212648,0.0040065750860102025,0.004022240624630309,0.0039117427075542254,0.0030250961980590983,0.004088733104102443,0.002827745477082903
E07000067,Braintree,0.002128611521618287,0.0019949452401010954,0.001662755615152531,0.0013526479916842133,0.001454859496445891,0.0019175709005309688,0.0020174449652880793,0.0029229155257619044,0.002221435873240544,0.0014305217158422116
E07000143,Breckland,0.002511277851139998,0.0025102952440901887,0.0022782811383886613,0.0016159419750236433,0.0019381273121195596,0.002749356417231245,0.003196202075006133,0.004105390837514085,0.00383659122085048,0.0031432515663162366
E09000005,Brent,0.009960127464010633,0.01662465471259691,0.0138563031358006,0.01574815448873949,0.01235766425614405,0.012845138422985843,0.014402829517900225,0.011535845463202285,0.017005740347089345,0.015346922835183812
E07000068,Brentwood,0.003426280792513644,0.0030751800598850854,0.0015923140739154869,0.0022262033353531627,0.0019370967108621388,0.0026833747997238467,0.002415932092719556,0.0025865447419986935,0.00210332247049506,0.001152222883923254
W06000013,Bridgend / Pen-y-bont ar Ogwr,0.0016498099132056523,0.0018673668696205883,0.0008609893550407013,0.001535880866604854,0.0013215332597586093,0.0010878054222916433,0.0013999778221335107,0.0013666859935393026,0.0011900794973104204,0.0009692352530517354
E06000043,Brighton and Hove,0.014434772414197368,0.011812537174856015,0.01062984053440579,0.009552823801888473,0.009927025799706413,0.009976564649183593,0.011816557061303813,0.013240586098245494,0.014084603881258916,0.01532539470346681
E06000023,"Bristol, City of",0.009337170676098058,0.009253122669111382,0.008795901328965797,0.010757315943766322,0.010640422510207704,0.013494427216064355,0.013295532735840018,0.011676611171653306,0.01865867317540577,0.014227267068212748
E07000144,Broadland,0.0007936507936507937,0.001214319381975346,0.001123514928405804,0.0006351424306900822,0.0008213163173439894,0.0012244705734603852,0.0011125374411638854,0.0012281406414138293,0.0006805165809011874,0.00062911673526313
E09000006,Bromley,0.002357077996097297,0.003098341288820815,0.0023132505885274084,0.0028109277927376073,0.002760503284630022,0.0028573172965382504,0.003215024089911382,0.0026789813226375434,0.0030421019690915216,0.0030984036159061403
E07000234,Bromsgrove,0.002688516195109461,0.001400070003500175,0.0009071155834018944,0.0012877019231775878,0.0009707724425887265,0.0008887051772243464,0.0009426809025144989,0.0010541039103200828,0.0010912986453880118,0.0008153605981962632
E07000095,Broxbourne,0.003116262192909436,0.0030868439135260848,0.002670676185769712,0.002358170643905798,0.001785881155838897,0.0032926992908826292,0.003555114611107666,0.004655435814856105,0.0036801365145612106,0.0028485941470612346
E07000172,Broxtowe,0.0038178024401133498,0.0044226177555893205,0.0036461193586431032,0.003075295425610128,0.003040138773393421,0.0030414927396624925,0.002732482833265317,0.004723144289850979,0.002990362438943113,0.0021111954426095074
E06000060,Buckinghamshire,0.006719968413779489,0.005982586504834799,0.005049143313813083,0.004250335956997505,0.0047124530936381885,0.0043597670788810185,0.004588388522124653,0.004930942730331316,0.005628955848911619,0.006218696303878916
E07000117,Burnley,0.002723136317676257,0.0019060522901333087,0.002268827235140333,0.002419891276922724,0.0016731223212853247,0.002411538813202889,0.0030556980787868424,0.0025754854451184384,0.0015519568151147098,0.0032011103151862465
E08000002,Bury,0.0036241654172644022,0.002959978511952726,0.003110453268121072,0.003406536492121717,0.003200417492065521,0.0033951714296324197,0.003274832830594638,0.003361247291013529,0.0015812346196135924,0.0021551272101852045
W06000018,Caerphilly / Caerffili,0.0010739336174782697,0.0011004725887360765,0.0006416336550800647,0.0007169335252566232,0.0006993472758758492,0.0005153696530398497,0.0008407312149119168,0.0009004579629762621,0.000673753969349717,0.0005502638515168023
E08000033,Calderdale,0.0025028162805505218,0.0022270955165692007,0.0021830247991617186,0.0023570096888554013,0.0016744293467800917,0.0015927755908336481,0.001623268116149608,0.001213811749697737,0.0013336170816485777,0.0009790057652561731
E07000008,Cambridge,0.02785088612752088,0.042903402092968244,0.0271491741448823,0.02661332686790318,0.023804004636105672,0.03153207365507281,0.028762638189546826,0.036307829322985416,0.04124264811936089,0.033703013681104725
E09000007,Camden,0.028834051988531808,0.030772789345622283,0.023194467342918877,0.024696850293616696,0.02211723405389666,0.023868005554619084,0.024234195476020383,0.020878936489898026,0.026904517662917685,0.02800197484222728
E07000192,Cannock Chase,0.0011272570761001004,0.0006535146836580485,0.0008154445191935253,0.0007410565639338936,0.0007208853690730023,0.0007816227299950261,0.0005851138954461998,0.0008091180613131687,0.0009229669915245827,0.000522249812778369
E07000106,Canterbury,0.008897742363877822,0.007342239742075276,0.006608967284321129,0.006590509666080844,0.005574240744568247,0.005384549113241683,0.005405240706886045,0.006557157876185788,0.006548000532062832,0.010571952842973818
W06000015,Cardiff / Caerdydd,0.01208596522715825,0.012806689530975785,0.006485946170054466,0.009427076140901674,0.011261664466175846,0.007173946750542684,0.009651115350262987,0.010965056774505282,0.010168900227035484,0.009785970823560003
E07000028,Carlisle,0.0025215166317748314,0.003270789900393792,0.002546484924809245,0.0037942235260367023,0.0038479682542619026,0.00339520980182308,0.004590206328389087,0.004151789421240555,0.0026040228933178746,0.0030408020345729977
W06000010,Carmarthenshire / Sir Gaerfyrddin,0.0014079071107462994,0.0023707223922053685,0.0011317546529195479,0.0017300289779853813,0.0019595459035773857,0.0012435802189993217,0.0019415184605153068,0.0017593619380704597,0.001403817323635516,0.001089055257716772
E07000069,Castle Point,0.00147787731344641,0.0008161507158321904,0.0007223965505564711,0.0005286125607342091,0.0006167025475421601,0.0008356359746858009,0.0005567060814572339,0.0005884312201620962,0.000542179339647694,0.00037559100349078697
N09000004,Causeway Coast and Glens,0.005712987999176762,0.005324038067225702,0.005469339938884537,0.004764481423441529,0.004945930086344203,0.006319456540672357,0.00471095052807115,0.0031404683665404933,0.0034038028694127233,0.0037463002697612166
E06000056,Central Bedfordshire,0.0030198244433665565,0.00361337642676364,0.0035141190251447157,0.0030427932468657364,0.00310915825138297,0.004307432127228247,0.004160268542656144,0.00449919959380267,0.004167705994844932,0.003335645503509058
W06000008,Ceredigion / Ceredigeon,0.007344640272004038,0.007190644260654269,0.0032590481468286955,0.005922830181145435,0.006063791082184582,0.0035430665852168603,0.005939022387651213,0.004699145111793073,0.00475961207785955,0.004252692228547911
E07000130,Charnwood,0.004925365936000386,0.005297855912573499,0.004335472637108587,0.0037322947817418923,0.00424166652394572,0.004121142419014759,0.0032707456745774363,0.00557371484261647,0.0041484845386895956,0.003083602241847826
E07000070,Chelmsford,0.004338510662290567,0.0032117322690534246,0.0029416772844971847,0.0026167026050469143,0.0024432749147459167,0.0035017824646807923,0.003649386471730025,0.0043935192767070065,0.0035035988967867795,0.00288500632139416
E07000078,Cheltenham,0.00529205759003848,0.007892605421427218,0.007764189726051059,0.00869572689230875,0.007710649101139015,0.008317906105769641,0.007743665050201489,0.008087795712699632,0.012131790277371761,0.006704411295812759
E07000177,Cherwell,0.002748643252818941,0.004701404824536856,0.0042691660524815395,0.004186271796291171,0.004802341399068387,0.0047260203907661886,0.0063413774881099175,0.00677791111617648,0.008165950180395076,0.008870829656362367
E06000049,Cheshire East,0.003234107289284019,0.00264512612015049,0.0034637512533310455,0.003937470302130772,0.0039497287888385565,0.003800658886889317,0.0043606109078622975,0.0043646104151894745,0.0026057393948228824,0.0032767213131712817
E06000050,Cheshire West and Chester,0.004734072576974199,0.002985852027714521,0.0036185810208748024,0.003783045215967641,0.003686191604107214,0.0031245904373830885,0.0043581686815430225,0.004067523832459134,0.0022706670047890963,0.003155693481820588
E07000034,Chesterfield,0.0012718233321771303,0.0011947431302270011,0.0009801472142678684,0.0006996961593390268,0.0009572767391325158,0.000794053211132052,0.0006884747415829181,0.0012902855832090836,0.0009246901811248809,0.0007242923853997903
E07000225,Chichester,0.0049826746787139786,0.004691076510674593,0.0041796200345423145,0.0036555680752788982,0.003463967941316308,0.0034081846799580272,0.003893769968051118,0.0043312629399585925,0.0047470052588562605,0.005629258978832669
E07000118,Chorley,0.0024816202098688553,0.0013476965390786157,0.001420415991893677,0.0014513137973356746,0.0013721306976620664,0.0013827385223951132,0.0017534464291884047,0.001694900745585126,0.0007444000812072816,0.0011104568015479095
S12000036,City of Edinburgh,0.006574046951500189,0.010873754221660484,0.010868584088950889,0.010531657903818437,0.0072191816523325516,0.007248062779738549,0.007852535998908828,0.009045323047251688,0.00815346808145848,0.013646184754179145
E09000001,City of London,0.06516459794927146,0.22413793103448276,0.1818935499917095,0.12705652386382146,0.06221025871093166,0.04457631796853436,0.057616932322968384,0.04158051918217322,0.03991358913692007,0.01755348326933626
S12000005,Clackmannanshire,0.0019029126213592233,0.003217628705148206,0.0021060842433697348,0.0030084000781402617,0.001985981308411215,0.0018305744888023369,0.0026044703595724003,0.002723735408560311,0.0017462165308498253,0.0025346071358939366
E07000071,Colchester,0.007585793772391628,0.0064364162669920824,0.005758653430191075,0.0054925320351654665,0.004174868588980943,0.006288872426492142,0.0054971646203537125,0.0070485084898947135,0.007313590747075077,0.006769776876267748
W06000003,Conwy / Conwy,0.0033383625548445276,0.002726021825482679,0.0013889847470494859,0.0018897096718776842,0.002129669386002576,0.0011813045711350795,0.0015659361816828252,0.0016640923016529984,0.001356620564320026,0.0011084410749340012
E07000029,Copeland,0.0010902346128251236,0.0016498599041374505,0.0015131616513447154,0.0013740589127758853,0.0010905751348869246,0.0008080108504314201,0.0011064362561691102,0.0011253361393663043,0.000527990848158632,0.0006613659411237342
E06000052,Cornwall,0.0026997152278177457,0.0019451963682236288,0.0026802624146727754,0.00269982654438687,0.0030366193395034917,0.0031005824627020288,0.0033009767542117293,0.0026344245611059284,0.004412038386314078,0.0027803990587808454
E07000079,Cotswold,0.0036306804520317383,0.004340859083516693,0.004106045142762206,0.0038153556288271313,0.00409127039790527,0.004737520465391716,0.004216709138488613,0.003122823571701377,0.00593131690814805,0.003633785340778162
E06000047,County Durham,0.0024425236942342407,0.002195383278140866,0.001523483155432109,0.0027513027147861267,0.0026437044981486367,0.0017957897641899972,0.002702124652924978,0.0012087745265474971,0.0017487464487430532,0.0013260833275500845
E08000026,Coventry,0.012107347395989461,0.007987497829484285,0.00833376468761323,0.009268158725799808,0.008263430616228274,0.007825262234050083,0.006575056434975524,0.009185217497989286,0.009552622866540518,0.007912764538584612
E07000163,Craven,0.003443985647054581,0.0029013191090607655,0.0022124689714717416,0.003139013452914798,0.0022211872604162935,0.001419874696058073,0.0017666596000282665,0.001319679054054054,0.0015400231003465051,0.0009243433674003279
E07000226,Crawley,0.0037458081511027247,0.006892473714359628,0.005323396326856534,0.00466898447312376,0.004644367689629983,0.005065174905420185,0.006071786788938243,0.0073456175298804785,0.007677321210935067,0.009620001066913242
E09000008,Croydon,0.006041418253087181,0.004818670112056426,0.0042448638752984255,0.004988423992171277,0.005393743257820928,0.0055491637120696265,0.0061974290413863535,0.005024056302647491,0.005934679734167722,0.006300136657376024
E07000096,Dacorum,0.004776390590372889,0.0041096450575214,0.003471213911868985,0.002381032003477912,0.0025749822928595543,0.003417626029059661,0.0030720864097680605,0.003986258750324086,0.004225816248069629,0.004200518471345774
